endTime,artistName,trackName,msPlayed
2022-08-25 18:15,Ant Saunders,Yellow Hearts,799
2022-08-25 18:15,Halsey,Walls Could Talk,0
2022-08-25 18:15,Destiny Rogers,Tomboy,14280
2022-08-25 18:15,Ariana Grande,7 rings,483
2022-08-25 18:15,vaultboy,everything sucks (feat. Eric Nam),0
2022-08-25 18:15,Bella Poarch,Build a Bitch,465
2022-08-25 18:15,Olivia Rodrigo,happier,485
2022-08-25 18:15,Denise Julia,NVMD,474
2022-08-25 18:18,Bea Miller,feel something,745
2022-08-25 18:18,Olivia Rodrigo,deja vu,499
2022-08-25 18:18,Pink Sweat$,At My Worst,169942
2022-08-25 18:18,Johnny Stimson,Butterflies,455
2022-08-25 18:18,Giveon,Heartbreak Anniversary,456
2022-08-25 18:18,Ariana Grande,positions,7136
2022-08-25 18:20,Sam Tinnesz,Play with Fire (feat. Yacht Money),7542
2022-08-25 18:20,Reyanna Maria,So Pretty,85729
2022-08-25 18:20,Leyla Blue,What A Shame,22143
2022-08-25 18:20,Ariana Grande,"thank u, next",458
2022-08-25 18:24,5 Seconds of Summer,Teeth,199897
2022-08-25 18:24,NIKI,lowkey,29208
2022-08-25 18:26,Olivia Rodrigo,"jealousy, jealousy",173160
2022-08-25 18:30,dhruv,double take,1022
2022-08-25 18:30,Claire Rosinkranz,Backyard Boy (with Jeremy Zucker),28289
2022-08-25 18:30,Cate,Groupie,0
2022-08-25 18:30,mrld,An Art Gallery Could Never Be As Unique As You,0
2022-08-25 18:30,NIKI,lowkey,72401
2022-08-25 18:30,Justin Bieber,Off My Face,0
2022-08-25 18:30,vaultboy,everything sucks (feat. Eric Nam),1022
2022-08-25 18:32,Ashnikko,Daisy,125712
2022-08-25 18:32,Ashnikko,Slumber Party (feat. Princess Nokia),3146
2022-08-25 18:32,Destiny Rogers,Tomboy,4150
2022-08-25 18:33,EMELINE,cinderella's dead,6596
2022-08-25 18:33,Sabrina Carpenter,Looking at Me,0
2022-08-25 18:35,Sabrina Carpenter,Looking at Me,174214
2022-08-25 18:36,Sub Urban,INFERNO,17348
2022-08-25 18:38,Madison Beer,Good In Goodbye,141839
2022-08-25 18:41,Leah Kate,Fuck Up The Friendship,172639
2022-08-25 18:45,Retronaut,Talk,35336
2022-08-26 07:00,Destiny Rogers,Tomboy,47091
2022-08-30 13:48,Destiny Rogers,Tomboy,156201
2022-08-30 13:50,vaultboy,everything sucks,71457
2022-08-30 13:52,dhruv,double take,171689
2022-08-30 13:56,Cate,Groupie,188512
2022-08-30 13:56,Leyla Blue,What A Shame,28993
2022-08-30 13:57,demxntia,tonight,83746
2022-08-30 14:03,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,168754
2022-08-30 14:06,Ant Saunders,Yellow Hearts (feat. Audrey Mika),179778
2022-08-30 14:09,Pink Sweat$,At My Worst,169971
2022-08-30 14:09,Vedo,You Got It,203081
2022-08-30 14:11,Bella Poarch,Build a Bitch,122529
2022-08-30 14:16,EMELINE,cinderella's dead,118870
2022-08-30 14:19,Julia Michaels,Heaven,191757
2022-08-30 14:21,Halsey,Walls Could Talk,101663
2022-08-31 06:37,Destiny Rogers,Tomboy,156355
2022-08-31 06:38,Ruth B.,Dandelions,2940
2022-08-31 06:41,Ariana Grande,positions,172324
2022-08-31 06:43,Halsey,Walls Could Talk,101789
2022-08-31 06:46,Destiny Rogers,Tomboy,203445
2022-08-31 06:49,Aria Ohlsson,Love on the Weekend,153253
2022-08-31 06:52,Cate,Groupie,188702
2022-08-31 06:54,Bella Poarch,Build a Bitch,122772
2022-08-31 06:57,Ariana Grande,7 rings,178626
2022-08-31 07:00,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
2022-08-31 07:02,Audrey Mika,Excuses,145700
2022-08-31 07:05,Little Mix,Wasabi,154786
2022-08-31 07:08,LISA,MONEY,168227
2022-08-31 07:12,Alec Benjamin,Water Fountain,67279
2022-08-31 13:41,Ariana Grande,7 rings,155060
2022-08-31 13:42,Ariana Grande,34+35,144141
2022-08-31 13:45,Ant Saunders,Yellow Hearts (feat. Audrey Mika),179849
2022-08-31 13:48,vaultboy,everything sucks,989
2022-08-31 13:48,Kali Uchis,telepatía,6264
2022-08-31 13:48,Conan Gray,Maniac,22351
2022-08-31 13:48,Pink Sweat$,At My Worst (feat. Kehlani),3937
2022-08-31 13:48,Larissa Lambert,Weak,157728
2022-08-31 13:51,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,144590
2022-08-31 13:54,Billie Eilish,Therefore I Am,173327
2022-08-31 13:56,Don Toliver,No Idea,154217
2022-08-31 13:59,Doja Cat,Like That (feat. Gucci Mane),163118
2022-08-31 14:01,Princess Nokia,I Like Him,132419
2022-08-31 14:04,dhruv,double take,171678
2022-08-31 16:01,Audrey Mika,Y U Gotta B Like That,8032
2022-08-31 16:01,ROSÉ,On The Ground,2344
2022-08-31 16:01,Giveon,Heartbreak Anniversary,465
2022-08-31 16:01,Giveon,Heartbreak Anniversary,42598
2022-08-31 16:02,Charlotte Lawrence,Why Do You Love Me,24471
2022-08-31 16:02,Doja Cat,Cyber Sex,23587
2022-08-31 16:03,Bea Miller,feel something,21632
2022-08-31 16:03,Ariana Grande,"break up with your girlfriend, i'm bored",741
2022-08-31 16:03,Doja Cat,Need to Know,13426
2022-08-31 16:03,Tate McRae,vicious,14626
2022-08-31 16:03,Valntn,Mona Lisa,6888
2022-08-31 16:04,Sam Kim,Love Me Like That,23961
2022-08-31 16:04,PLVTINUM,Champagne & Sunshine,14769
2022-08-31 16:08,Justin Bieber,Confident,238892
2022-08-31 16:08,Camila Cabello,My Oh My (feat. DaBaby),9017
2022-08-31 16:09,Kali Uchis,telepatía,0
2022-08-31 16:10,dhruv,double take,0
2022-08-31 16:10,Bea Miller,feel something,1535
2022-08-31 16:10,Ariana Grande,"break up with your girlfriend, i'm bored",0
2022-08-31 16:10,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,0
2022-08-31 16:10,Princess Nokia,I Like Him,0
2022-08-31 16:10,vaultboy,everything sucks,0
2022-08-31 16:10,Billie Eilish,Therefore I Am,0
2022-08-31 16:10,Audrey Mika,Y U Gotta B Like That,0
2022-08-31 16:10,ROSÉ,On The Ground,799
2022-08-31 16:10,Tate McRae,vicious,0
2022-08-31 16:10,Valntn,Mona Lisa,434
2022-08-31 16:10,Charlotte Lawrence,Why Do You Love Me,1535
2022-08-31 16:10,Giveon,Heartbreak Anniversary,0
2022-08-31 16:10,Conan Gray,Maniac,0
2022-08-31 16:10,Don Toliver,No Idea,0
2022-08-31 16:10,Doja Cat,Like That (feat. Gucci Mane),0
2022-08-31 16:10,Doja Cat,Cyber Sex,5504
2022-08-31 16:11,vaultboy,everything sucks,5504
2022-08-31 16:11,Sam Kim,Love Me Like That,0
2022-08-31 16:11,Kali Uchis,telepatía,0
2022-08-31 16:11,PLVTINUM,Champagne & Sunshine,732
2022-08-31 16:11,Doja Cat,Need to Know,732
2022-08-31 16:11,Justin Bieber,Confident,0
2022-08-31 16:11,Conan Gray,Maniac,0
2022-08-31 16:11,Qveen Herby,Sugar Daddy,8265
2022-08-31 16:11,Camila Cabello,My Oh My (feat. DaBaby),1116
2022-08-31 16:12,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",18138
2022-08-31 16:13,Ariana Grande,34+35,1526
2022-08-31 16:13,Bea Miller,THAT BITCH,98859
2022-08-31 16:13,Conan Gray,Maniac,477
2022-08-31 16:13,Ariana Grande,positions,3177
2022-08-31 16:17,Doja Cat,Candy,174442
2022-08-31 17:57,Retronaut,Talk,1612
2022-08-31 17:57,Retronaut,Talk,2511
2022-08-31 17:57,UPSAHL,Drugs,2655
2022-08-31 17:58,Domo Wilson,Bisexual Anthem,5504
2022-08-31 17:58,Retronaut,Talk,103135
2022-08-31 17:59,Domo Wilson,Bisexual Anthem,28925
2022-08-31 18:04,Ariana Grande,motive (with Doja Cat),111849
2022-08-31 18:07,Qveen Herby,Sugar Daddy,203655
2022-08-31 18:11,Madison Beer,Baby,204186
2022-08-31 18:13,Melanie Martinez,Play Date,140734
2022-08-31 18:17,Domo Wilson,Bisexual Anthem,228
2022-08-31 18:17,Ariana Grande,34+35,0
2022-08-31 18:17,Ariana Grande,motive (with Doja Cat),1025
2022-08-31 18:17,Conan Gray,Maniac,0
2022-08-31 18:17,Ariana Grande,positions,3038
2022-08-31 18:17,UPSAHL,Drugs,145158
2022-08-31 18:17,Camila Cabello,My Oh My (feat. DaBaby),5289
2022-08-31 18:18,Madison Beer,Baby,4892
2022-08-31 18:21,Ellise,911,188172
2022-08-31 18:24,Destiny Rogers,Tomboy,203474
2022-08-31 18:25,EMELINE,cinderella's dead,59241
2022-08-31 18:28,StarBoi3,Dick (feat. Doja Cat),175159
2022-08-31 18:28,Camila Cabello,My Oh My (feat. DaBaby),4451
2022-08-31 18:29,Doja Cat,Rules,40543
2022-08-31 18:30,Leyla Blue,Gasoline,75627
2022-08-31 18:32,yung cxreal,i hate boys,108830
2022-09-01 16:37,Leah Kate,Fuck Up The Friendship,33921
2022-09-01 16:39,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,1523
2022-09-01 16:39,Madison Beer,Good In Goodbye,1814
2022-09-01 16:39,Leah Kate,Fuck Up The Friendship,110527
2022-09-01 18:09,Madison Beer,Good In Goodbye,53219
2022-09-02 04:16,Ariana Grande,34+35,173710
2022-09-02 04:18,Ant Saunders,Yellow Hearts (feat. Audrey Mika),132606
2022-09-02 04:18,Kali Uchis,telepatía,5520
2022-09-02 04:18,Pink Sweat$,At My Worst (feat. Kehlani),1451
2022-09-02 04:18,Larissa Lambert,Weak,8594
2022-09-02 04:19,Claire Rosinkranz,Backyard Boy (with Jeremy Zucker),18793
2022-09-02 04:22,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,170054
2022-09-02 04:24,Kali Uchis,telepatía,160191
2022-09-02 04:26,Reyanna Maria,So Pretty,85741
2022-09-02 04:29,Maty Noyes,New Friends,190546
2022-09-02 04:32,Cher Lloyd,None Of My Business,184004
2022-09-02 04:34,Bella Poarch,Build a Bitch,122772
2022-09-02 04:38,Madison Beer,Baby,207734
2022-09-02 04:41,Doja Cat,Candy,190920
2022-09-02 04:43,Madison Beer,Good In Goodbye,141949
2022-09-02 04:46,Doja Cat,Like That (feat. Gucci Mane),163173
2022-09-02 04:49,Bea Miller,feel something,180161
2022-09-02 04:52,Qveen Herby,Sugar Daddy,54492
2022-09-03 06:24,Madison Beer,Good In Goodbye,88731
2022-09-03 06:27,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,170005
2022-09-03 06:30,Don Toliver,No Idea,154259
2022-09-03 06:32,Charlotte Lawrence,Why Do You Love Me,170718
2022-09-03 06:32,Doja Cat,Like That (feat. Gucci Mane),163174
2022-09-03 06:35,Princess Nokia,I Like Him,132266
2022-09-03 06:40,Tate McRae,vicious,181753
2022-09-03 06:44,Doja Cat,Need to Know,209983
2022-09-03 06:48,Justin Bieber,Confident,248105
2022-09-03 06:48,Bea Miller,THAT BITCH,200011
2022-09-03 06:51,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",175636
2022-09-03 06:58,Doja Cat,Candy,188505
2022-09-03 07:00,Retronaut,Talk,164820
2022-09-03 07:03,Madison Beer,Baby,206715
2022-09-03 07:03,Ariana Grande,motive (with Doja Cat),167976
2022-09-03 07:07,Qveen Herby,Sugar Daddy,203737
2022-09-03 07:13,UPSAHL,Drugs,154731
2022-09-03 07:16,StarBoi3,Dick (feat. Doja Cat),175028
2022-09-03 07:18,Leyla Blue,Gasoline,169834
2022-09-03 07:20,Ellise,911,18331
2022-09-03 07:20,yung cxreal,i hate boys,108691
2022-09-03 07:23,Madison Beer,BOYSHIT,159941
2022-09-06 14:13,Ellise,911,169903
2022-09-06 14:16,StarBoi3,Dick (feat. Doja Cat),194989
2022-09-06 14:19,Tate McRae,vicious,181824
2022-09-06 14:19,Leah Kate,Fuck Up The Friendship,172755
2022-09-06 14:22,Princess Nokia,I Like Him,132277
2022-09-06 14:27,Kali Uchis,telepatía,158792
2022-09-06 14:30,Doja Cat,Candy,189768
2022-09-07 13:15,Qveen Herby,Sugar Daddy,149651
2022-09-07 13:18,Don Toliver,No Idea,154424
2022-09-07 13:21,Bea Miller,THAT BITCH,201101
2022-09-07 13:24,StarBoi3,Dick (feat. Doja Cat),175238
2022-09-07 13:26,Princess Nokia,I Like Him,132453
2022-09-07 13:28,yung cxreal,i hate boys,108923
2022-09-07 13:31,Charlotte Lawrence,Why Do You Love Me,171908
2022-09-07 13:34,Leyla Blue,Gasoline,170601
2022-09-07 13:37,Destiny Rogers,Tomboy,203445
2022-09-07 13:40,Tate McRae,vicious,182929
2022-09-07 13:43,Olivia Rodrigo,"jealousy, jealousy",173160
2022-09-07 13:46,Halsey,Walls Could Talk,29034
2022-09-07 13:46,UPSAHL,Drugs,155866
2022-09-09 09:02,Charlotte Lawrence,Why Do You Love Me,30086
2022-09-09 09:02,Halsey,Walls Could Talk,9294
2022-09-09 09:54,Joji,Glimpse of Us,1801
2022-09-09 09:54,Joji,Glimpse of Us,132986
2022-09-09 10:44,girl in red,we fell in love in october,176560
2022-09-09 10:44,Prateek Kuhad,Kasoor,7573
2022-09-09 10:44,JAWNY,Honeypie,2648
2022-09-09 10:45,James Arthur,Say You Won't Let Go,211348
2022-09-09 10:45,Anuv Jain,Riha,16468
2022-09-09 10:48,Lauv,Paris in the Rain,204484
2022-09-09 10:55,Billie Eilish,lovely (with Khalid),199978
2022-09-09 10:59,Taylor Swift,cardigan,239507
2022-09-09 11:02,Travis Scott,R.I.P. SCREW,160089
2022-09-09 11:02,Weston Estate,Daisies,203252
2022-09-09 12:39,Travis Scott,R.I.P. SCREW,25458
2022-09-09 12:40,Hozier,Cherry Wine - Live,77408
2022-09-09 12:41,Rashid Ali,Kabhi Kabhi Aditi,15363
2022-09-09 12:41,Pritam,Aabaad Barbaad,20996
2022-09-09 12:45,Pritam,Kabira,223293
2022-09-09 12:47,Iqlipse Nova,Mera Safar,189908
2022-09-09 12:47,MnA,Kho Hi Gaya,148624
2022-09-09 12:51,Arijit Singh,Jaan 'Nisaar (Arijit),238302
2022-09-09 12:58,Alyssa Mendonsa,Khaabon Ke Parinday,250365
2022-09-09 13:45,Mitraz,Akhiyaan,22873
2022-09-09 19:24,Mitraz,Akhiyaan,127437
2022-09-09 20:37,Taylor Swift,august,116383
2022-09-10 06:46,Dua Lipa,Physical,464
2022-09-10 06:46,Dua Lipa,Levitating (feat. DaBaby),1915
2022-09-10 06:46,Dua Lipa,Don't Start Now,8190
2022-09-10 06:49,Sabrina Carpenter,Looking at Me,181092
2022-09-10 06:53,Kali Uchis,telepatía,158767
2022-09-10 06:53,Justin Bieber,Confident,248004
2022-09-10 06:56,Madison Beer,Baby,206612
2022-09-10 07:02,Cher Lloyd,None Of My Business,182569
2022-09-10 07:04,Sub Urban,INFERNO,133023
2022-09-10 07:08,Doja Cat,Need to Know,209940
2022-09-10 07:10,Halsey,Walls Could Talk,100424
2022-09-10 07:10,yung cxreal,i hate boys,108830
2022-09-10 07:12,Madison Beer,BOYSHIT,159774
2022-09-10 07:16,Bella Poarch,Build a Bitch,121643
2022-09-10 07:58,NIKI,lowkey,76770
2022-09-10 08:00,NIKI,lowkey,94517
2022-09-10 08:01,yung cxreal,i hate boys,46569
2022-09-10 08:02,Kendrick Lamar,Money Trees,55078
2022-09-10 08:05,SZA,Good Days,130250
2022-09-10 10:52,When Chai Met Toast,Yellow Paper Daisy,2766
2022-09-10 10:56,Anuv Jain,Baarishein,207309
2022-09-10 10:59,Anuv Jain,Gul,217241
2022-09-10 11:02,Suzonn,Sun Lo Na (Raw),174466
2022-09-10 11:06,Vilen,Chidiya,253333
2022-09-10 11:13,Deepak Rathore Project,Tuta Pull Wahan,298528
2022-09-11 06:32,Ellise,911,188386
2022-09-11 06:35,Madison Beer,BOYSHIT,160397
2022-09-11 06:38,Kali Uchis,telepatía,160191
2022-09-11 06:41,Cher Lloyd,None Of My Business,184004
2022-09-11 06:43,yung cxreal,i hate boys,108923
2022-09-11 06:46,5 Seconds of Summer,Teeth,204887
2022-09-11 06:49,Qveen Herby,Sugar Daddy,203809
2022-09-11 06:52,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,170054
2022-09-11 06:55,Ariana Grande,7 rings,178626
2022-09-11 06:57,Halsey,Walls Could Talk,101789
2022-09-11 07:00,Leah Kate,Fuck Up The Friendship,172757
2022-09-11 07:03,Doja Cat,Need to Know,210560
2022-09-11 07:07,Bea Miller,THAT BITCH,201101
2022-09-11 07:11,UPSAHL,Drugs,85769
2022-09-11 10:16,Anuv Jain,Gul,217241
2022-09-11 10:19,Prateek Kuhad,Tere Hi Hum,177026
2022-09-11 10:22,Anurag Saikia,Aise Kyun,228383
2022-09-11 10:23,Ouflen,After You,45405
2022-09-11 10:23,CASS,clouds,1180
2022-09-11 10:26,Katherine Li,Never Had a Chance,145520
2022-09-11 10:29,GRACEY,the internet,207896
2022-09-11 10:32,Thomston,April,196000
2022-09-11 10:35,Anne-Marie,Our Song,163733
2022-09-11 10:38,Indyah,Bloodline,181714
2022-09-11 10:40,Conan Gray,Yours,81693
2022-09-11 10:43,Ruel,too many feelings,77883
2022-09-11 11:02,Ruel,too many feelings,109067
2022-09-11 11:07,MUNA,Kind Of Girl,246119
2022-09-11 11:10,jas.,Wish You Well,170957
2022-09-11 11:25,Sabrina Carpenter,because i liked a boy,169055
2022-09-11 18:06,When Chai Met Toast,Yellow Paper Daisy,178361
2022-09-11 18:06,Sabrina Carpenter,because i liked a boy,9482
2022-09-11 18:10,Anuv Jain,Alag Aasmaan,212587
2022-09-12 13:44,When Chai Met Toast,Yellow Paper Daisy,123155
2022-09-12 13:46,When Chai Met Toast,Yellow Paper Daisy,76557
2022-09-12 17:51,Anurag Saikia,Aise Kyun,121509
2022-09-13 15:33,Anuv Jain,Gul,11280
2022-09-13 15:33,Anurag Saikia,Aise Kyun,3367
2022-09-13 15:34,Christian Leave,Can't Help Falling in Love,54147
2022-09-13 15:36,Paravi,Cloud 9,141899
2022-09-13 16:01,Joji,YEAH RIGHT,173239
2022-09-13 16:01,Sam Ock,Can I Have the Day With You,313213
2022-09-13 16:04,Clairo,Bubble Gum,175838
2022-09-13 16:07,Shiloh Dynasty,Pure Imagination (feat. Shiloh Dynasty),2336
2022-09-13 16:07,Clairo,Flaming Hot Cheetos,28826
2022-09-13 16:07,Ruth B.,Dandelions,739
2022-09-13 16:08,Tai Verdes,Stuck In The Middle,450
2022-09-13 16:11,Ruth B.,Dandelions,233584
2022-09-13 16:13,Tai Verdes,Stuck In The Middle,109908
2022-09-13 16:13,Hasan Raheem,Aisay Kaisay,19167
2022-09-13 16:17,Rocketman,Orange Coffee,232644
2022-09-13 16:18,Alec Benjamin,Let Me Down Slowly,465
2022-09-13 16:22,Sufjan Stevens,Mystery of Love,248830
2022-09-13 16:28,dhruv,double take,74020
2022-09-13 18:50,Kacey Musgraves,Golden Hour,62647
2022-09-14 11:31,Bea Miller,THAT BITCH,201101
2022-09-14 11:35,Katy Perry,Harleys In Hawaii,185480
2022-09-14 11:37,Madison Beer,BOYSHIT,160397
2022-09-14 11:40,Retronaut,Talk,164800
2022-09-14 11:43,StarBoi3,Dick (feat. Doja Cat),175238
2022-09-14 11:45,Madison Beer,Good In Goodbye,141949
2022-09-14 11:47,Reyanna Maria,So Pretty,85741
2022-09-14 11:50,Qveen Herby,Sugar Daddy,203809
2022-09-14 11:53,LISA,MONEY,168227
2022-09-14 11:56,Sabrina Carpenter,Looking at Me,181120
2022-09-14 11:59,Cher Lloyd,None Of My Business,184004
2022-09-14 12:02,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,170054
2022-09-14 12:04,UPSAHL,Drugs,155866
2022-09-14 12:07,Leah Kate,Fuck Up The Friendship,172757
2022-09-14 12:10,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",175873
2022-09-14 12:14,5 Seconds of Summer,Teeth,204887
2022-09-14 12:16,Kali Uchis,telepatía,160191
2022-09-14 12:19,Leyla Blue,Gasoline,170601
2022-09-14 12:21,Bella Poarch,Build a Bitch,122772
2022-09-14 12:25,Madison Beer,Baby,207734
2022-09-14 12:29,Justin Bieber,Confident,248133
2022-09-14 12:31,Ashnikko,Daisy,146523
2022-09-14 12:35,Ellise,911,188386
2022-09-14 12:39,EMELINE,cinderella's dead,103745
2022-09-14 13:00,EMELINE,cinderella's dead,3774
2022-09-14 13:04,Anuv Jain,Alag Aasmaan,212740
2022-09-14 13:07,Suzonn,Sun Lo Na (Raw),174238
2022-09-14 13:07,Deepak Rathore Project,Tuta Pull Wahan,197497
2022-09-14 13:10,Prateek Kuhad,Tere Hi Hum,176781
2022-09-15 16:34,Ellise,911,20985
2022-09-15 16:34,Bea Miller,THAT BITCH,6054
2022-09-15 16:37,Qveen Herby,Sugar Daddy,203621
2022-09-15 16:51,Madison Beer,Baby,191068
2022-09-15 16:54,UPSAHL,Drugs,146356
2022-09-15 16:58,Bea Miller,THAT BITCH,50250
2022-09-15 16:59,Diesby,"Duppata (From ""Jugjugg Jeeyo"")",36988
2022-09-17 07:11,Anuv Jain,Baarishein,207309
2022-09-17 07:15,Vilen,Chidiya,253333
2022-09-17 07:18,Vismay Patel,Pal Behta Jaaye,174545
2022-09-17 07:22,When Chai Met Toast,Yellow Paper Daisy,199772
2022-09-17 07:25,Suzonn,Sun Lo Na (Raw),174466
2022-09-17 07:28,Prateek Kuhad,Pause,171149
2022-09-17 07:30,Zaeden,tere bina,134002
2022-09-17 07:31,Dream Note,Waqt Ki Baatein,77761
2022-09-17 07:32,Ashnikko,Slumber Party (feat. Princess Nokia),49642
2022-09-17 07:32,Ellise,911,5145
2022-09-17 07:36,Fifth Harmony,Worth It (feat. Kid Ink),224573
2022-09-17 07:38,Halsey,Walls Could Talk,101789
2022-09-17 07:41,Cher Lloyd,None Of My Business,184004
2022-09-17 07:45,Daya,"Sit Still, Look Pretty",202226
2022-09-17 07:46,Dawin,Dessert,62024
2022-09-17 07:49,Zedd,Stay,210090
2022-09-17 07:53,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 07:56,Taylor Swift,Look What You Made Me Do,741
2022-09-17 07:56,Taylor Swift,Look What You Made Me Do,454
2022-09-17 07:56,Taylor Swift,Look What You Made Me Do,197355
2022-09-17 07:56,Taylor Swift,Look What You Made Me Do,511
2022-09-17 08:00,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 08:03,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 08:07,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 08:10,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 08:14,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 08:17,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 08:21,Taylor Swift,Look What You Made Me Do,211853
2022-09-17 08:26,Bea Miller,feel something,4062
2022-09-17 08:26,Halsey,Walls Could Talk,1344
2022-09-17 08:26,yung cxreal,i hate boys,754
2022-09-17 08:31,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,125320
2022-09-17 08:41,Cardi B,WAP (feat. Megan Thee Stallion),187541
2022-09-17 08:50,Cardi B,WAP (feat. Megan Thee Stallion),39365
2022-09-17 08:51,Megan Thee Stallion,Savage,21417
2022-09-17 08:51,Princess Nokia,I Like Him,4653
2022-09-17 08:51,Madison Beer,Good In Goodbye,4129
2022-09-17 08:51,yung cxreal,dumb bitchitis (with Loren Grey),19757
2022-09-17 08:51,Bea Miller,THAT BITCH,1203
2022-09-17 08:51,Halsey,Walls Could Talk,1825
2022-09-17 08:51,Ariana Grande,positions,1300
2022-09-17 08:52,Cookiee Kawaii,Vibe (If I Back It Up),65570
2022-09-17 08:52,Ariana Grande,7 rings,1150
2022-09-17 08:54,DripReport,Skechers,106000
2022-09-17 08:57,Little Mix,Wasabi,12540
2022-09-17 08:57,Tate McRae,vicious,182929
2022-09-17 08:58,Madison Beer,Baby,1282
2022-09-17 08:58,Doja Cat,Boss Bitch,3357
2022-09-17 08:58,Puri,Coño (feat. Jhorrmountain x Adje),37301
2022-09-17 08:59,Nfasis,Tra Tra,76881
2022-09-17 09:02,SAYGRACE,Boys Ain't Shit,175883
2022-09-17 09:03,StaySolidRocky,Party Girl,50204
2022-09-17 09:05,Lil Kapow,BLACKOUT,83131
2022-09-17 09:08,Ariana Grande,"break up with your girlfriend, i'm bored",190440
2022-09-17 09:11,Doja Cat,Candy,190920
2022-09-17 09:14,Kayla Nicole,Bundles (feat. Taylor Girlz),62308
2022-09-18 16:45,Kayla Nicole,Bundles (feat. Taylor Girlz),1898
2022-09-18 16:45,Kayla Nicole,Bundles (feat. Taylor Girlz),48915
2022-09-18 16:48,Anuv Jain,Baarishein,207220
2022-09-18 16:49,Anuv Jain,Alag Aasmaan,62753
2022-09-19 06:31,Dream Note,Waqt Ki Baatein,69136
2022-09-19 06:31,Anurag Saikia,Aise Kyun,1913
2022-09-19 06:34,Prateek Kuhad,Kasoor,197549
2022-09-19 06:38,Mitraz,Akhiyaan,191868
2022-09-19 06:41,Anuv Jain,Baarishein,207309
2022-09-19 06:44,When Chai Met Toast,Yellow Paper Daisy,199772
2022-09-19 06:50,JalRaj,Phir Miloge Na,228364
2022-09-19 07:00,JalRaj,Phir Miloge Na,39241
2022-09-19 07:03,Vismay Patel,Pal Behta Jaaye,174545
2022-09-19 07:07,Anuv Jain,Alag Aasmaan,212773
