,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
1375,Tere Hi Hum___Prateek Kuhad,2022-06-21 05:02,Prateek Kuhad,Tere Hi Hum,926,2022-06-21 05:02:00,0.738,0.305,0,-9.667,1,0.0286,0.851,1.74e-05,0.15,0.489,116.07,audio_features,1TkyDEdjiUuYhoMkxdZCiO,spotify:track:1TkyDEdjiUuYhoMkxdZCiO,https://api.spotify.com/v1/tracks/1TkyDEdjiUuYhoMkxdZCiO,https://api.spotify.com/v1/audio-analysis/1TkyDEdjiUuYhoMkxdZCiO,177027,1,Tere Hi Hum,4xOZZmHAlau3WBiH4OPpKD
1376,Fire On Fire___Sam Smith,2022-06-21 05:02,Sam Smith,Fire On Fire,1605,2022-06-21 05:02:00,0.584,0.408,1,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,audio_features,7t3Xdbufg7q2onVsR8RBdY,spotify:track:7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/tracks/7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/audio-analysis/7t3Xdbufg7q2onVsR8RBdY,246735,4,Love Goes,5XCBX16KNYsAe7V5hQV9mC
1377,Therefore I Am___Billie Eilish,2022-06-21 05:05,Billie Eilish,Therefore I Am,174321,2022-06-21 05:05:00,0.879,0.365,2,-7.781,1,0.0924,0.227,0.135,0.0583,0.663,94.016,audio_features,20R4HfKloPKgXDqU7UKk3x,spotify:track:20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/tracks/20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/audio-analysis/20R4HfKloPKgXDqU7UKk3x,173539,4,Happier Than Ever,0JGOiO34nwfUdDrD612dOp
1378,Starving___Hailee Steinfeld,2022-06-21 05:08,Hailee Steinfeld,Starving,27298,2022-06-21 05:08:00,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,audio_features,4Ce37cRWvM1vIGGynKcs22,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,181880,4,Starving,18pR217SWwBjODSRWFBw0I
1379,Rise___Calum Scott,2022-06-21 16:09,Calum Scott,Rise,10360,2022-06-21 16:09:00,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,audio_features,5ZSl6gDoV6bPPxzmLeneV9,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,194408,4,Blue,2xZSrcBmvMw9Y8hac6xU7L
1380,Rise___Calum Scott,2022-06-22 16:16,Calum Scott,Rise,27351,2022-06-22 16:16:00,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,audio_features,5ZSl6gDoV6bPPxzmLeneV9,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,194408,4,Blue,2xZSrcBmvMw9Y8hac6xU7L
1381,Despacito___Luis Fonsi,2022-06-22 16:17,Luis Fonsi,Despacito,1499,2022-06-22 16:17:00,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,VIDA,5C0YLr4OoRGFDaqdMQmkeH
1382,Beggin'___Måneskin,2022-06-22 16:17,Måneskin,Beggin',6301,2022-06-22 16:17:00,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4,Chosen,2qJw6w5XwQO0PQlSWPu7Tw
1383,Running Up That Hill (A Deal With God)___Kate Bush,2022-06-22 17:08,Kate Bush,Running Up That Hill (A Deal With God),100513,2022-06-22 17:08:00,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,audio_features,75FEaRjZTKLhTrFGsfMUXR,spotify:track:75FEaRjZTKLhTrFGsfMUXR,https://api.spotify.com/v1/tracks/75FEaRjZTKLhTrFGsfMUXR,https://api.spotify.com/v1/audio-analysis/75FEaRjZTKLhTrFGsfMUXR,298933,4,Hounds Of Love,5BWl0bB1q0TqyFmkBEupZy
1384,Hope Is A Heartache___LÉON,2022-06-22 17:09,LÉON,Hope Is A Heartache,16417,2022-06-22 17:09:00,0.468,0.495,5,-6.634,1,0.0822,0.429,0.0,0.305,0.235,171.4,audio_features,04GQPGMmAm06AFtVgrhWxE,spotify:track:04GQPGMmAm06AFtVgrhWxE,https://api.spotify.com/v1/tracks/04GQPGMmAm06AFtVgrhWxE,https://api.spotify.com/v1/audio-analysis/04GQPGMmAm06AFtVgrhWxE,201401,4,LÉON,3mpvDPBxCSlIGEqiMpiQL4
1385,NUMB___Hayden James,2022-06-22 17:12,Hayden James,NUMB,217099,2022-06-22 17:12:00,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4,Numb,3SBeYxkc3Ce7lanK0f3epk
1386,Melt___New Body Electric,2022-06-22 19:53,New Body Electric,Melt,69879,2022-06-22 19:53:00,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,audio_features,2kSb3wYSOV996xA2NSmpck,spotify:track:2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/tracks/2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/audio-analysis/2kSb3wYSOV996xA2NSmpck,208854,4,Por Vida,6f5gAJpM85TE6aQ81h46T5
1387,Melt___New Body Electric,2022-06-22 19:53,New Body Electric,Melt,13916,2022-06-22 19:53:00,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,audio_features,2kSb3wYSOV996xA2NSmpck,spotify:track:2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/tracks/2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/audio-analysis/2kSb3wYSOV996xA2NSmpck,208854,4,Por Vida,6f5gAJpM85TE6aQ81h46T5
1388,You Should Be Dancing___The New Respects,2022-06-22 19:56,The New Respects,You Should Be Dancing,161531,2022-06-22 19:56:00,0.653,0.881,5,-4.939,1,0.0395,0.00484,0.0536,0.356,0.836,122.993,audio_features,1M82mSdyGaJGapTkPNTfY0,spotify:track:1M82mSdyGaJGapTkPNTfY0,https://api.spotify.com/v1/tracks/1M82mSdyGaJGapTkPNTfY0,https://api.spotify.com/v1/audio-analysis/1M82mSdyGaJGapTkPNTfY0,194907,4,To All The Boys: P.S. I Still Love You (Music From The Netflix Film),37QF4ERcZXyv3i4s22akY5
1389,Goosebumps___HVME,2022-06-22 19:57,HVME,Goosebumps,0,2022-06-22 19:57:00,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,audio_features,20McUFi8KCIVdNDLrkTDuZ,spotify:track:20McUFi8KCIVdNDLrkTDuZ,https://api.spotify.com/v1/tracks/20McUFi8KCIVdNDLrkTDuZ,https://api.spotify.com/v1/audio-analysis/20McUFi8KCIVdNDLrkTDuZ,163208,4,Goosebumps,49HjM8mnjS9PgYjSC03tkS
1390,Look What You Made Me Do___Taylor Swift,2022-06-22 20:01,Taylor Swift,Look What You Made Me Do,211691,2022-06-22 20:01:00,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,1P17dC1amhFzptugyAO7Il,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853,4,reputation,6DEjYFkNZh67HP7R9PSZvv
1391,You___Armaan Malik,2022-06-22 20:04,Armaan Malik,You,193320,2022-06-22 20:04:00,0.463,0.458,9,-6.705,1,0.0422,0.776,5.47e-05,0.544,0.593,110.052,audio_features,52INmBPUsLUQ6to3WnGWUm,spotify:track:52INmBPUsLUQ6to3WnGWUm,https://api.spotify.com/v1/tracks/52INmBPUsLUQ6to3WnGWUm,https://api.spotify.com/v1/audio-analysis/52INmBPUsLUQ6to3WnGWUm,194478,4,You,2jjveyg1Fb0Pf6wfnTOGg4
1392,Supalonely___BENEE,2022-06-24 12:52,BENEE,Supalonely,57491,2022-06-24 12:52:00,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4,STELLA & STEVE,3ZJSoxsPMkNC9eb6gUn0Q8
1393,Golden Hour___Kacey Musgraves,2022-06-25 18:42,Kacey Musgraves,Golden Hour,198383,2022-06-25 18:42:00,0.46,0.553,6,-6.417,0,0.0331,0.0997,0.0,0.11,0.381,178.062,audio_features,2LGmThUDQQzrr6qmfP9AJv,spotify:track:2LGmThUDQQzrr6qmfP9AJv,https://api.spotify.com/v1/tracks/2LGmThUDQQzrr6qmfP9AJv,https://api.spotify.com/v1/audio-analysis/2LGmThUDQQzrr6qmfP9AJv,198453,4,Valentine's Day 2023,6Y0GYdkFFjrUtDSyG8rRLc
1394,Lucky Girl___Fazerdaze,2022-06-25 18:45,Fazerdaze,Lucky Girl,169811,2022-06-25 18:45:00,0.515,0.884,9,-7.297,1,0.043,0.0331,0.0904,0.312,0.703,173.012,audio_features,1qDMlFBTEfpu9rO8j0mzq9,spotify:track:1qDMlFBTEfpu9rO8j0mzq9,https://api.spotify.com/v1/tracks/1qDMlFBTEfpu9rO8j0mzq9,https://api.spotify.com/v1/audio-analysis/1qDMlFBTEfpu9rO8j0mzq9,170996,4,Morningside,3k8tMpRQseuKMu6ieN8MBi
1395,Stay___Chet Porter,2022-06-25 18:48,Chet Porter,Stay,170669,2022-06-25 18:48:00,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4,STAY (with Justin Bieber),4QLAtpLNUsHEYrcHXmMIZZ
1396,Till Forever Falls Apart___Ashe,2022-06-25 18:48,Ashe,Till Forever Falls Apart,4257,2022-06-25 18:48:00,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729,audio_features,2769RhOZs0ezRncRW1vryp,spotify:track:2769RhOZs0ezRncRW1vryp,https://api.spotify.com/v1/tracks/2769RhOZs0ezRncRW1vryp,https://api.spotify.com/v1/audio-analysis/2769RhOZs0ezRncRW1vryp,222861,4,Till Forever Falls Apart,6hjheUnJ3Gp8ll5DuE1VUz
1397,Missing My Soul (you won't find it)___Cameron Sanderson,2022-06-25 18:51,Cameron Sanderson,Missing My Soul (you won't find it),173286,2022-06-25 18:51:00,0.747,0.753,11,-5.333,1,0.0334,0.41,1.38e-06,0.0957,0.804,127.02,audio_features,015wKL8u6GEMkeoSRmmL8L,spotify:track:015wKL8u6GEMkeoSRmmL8L,https://api.spotify.com/v1/tracks/015wKL8u6GEMkeoSRmmL8L,https://api.spotify.com/v1/audio-analysis/015wKL8u6GEMkeoSRmmL8L,173386,4,Missing My Soul (you won't find it),7HfIKdE1D3gONkZgWBiPfA
1398,Don't You Forget Me___Rishi,2022-06-25 18:58,Rishi,Don't You Forget Me,204223,2022-06-25 18:58:00,0.621,0.291,3,-12.6,1,0.0275,0.762,0.00016,0.106,0.235,108.029,audio_features,4O5YwBR50X5YXONSRO7su9,spotify:track:4O5YwBR50X5YXONSRO7su9,https://api.spotify.com/v1/tracks/4O5YwBR50X5YXONSRO7su9,https://api.spotify.com/v1/audio-analysis/4O5YwBR50X5YXONSRO7su9,205239,4,Don't You Forget Me,2x3hmBt96dyVl20sf6I1KY
1399,Closure___Hayd,2022-06-25 19:00,Hayd,Closure,89366,2022-06-25 19:00:00,0.692,0.107,2,-16.182,1,0.0463,0.967,0.0,0.302,0.377,123.999,audio_features,3pt2acuxLXvIGproniPoq9,spotify:track:3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/tracks/3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/audio-analysis/3pt2acuxLXvIGproniPoq9,196277,4,Changes - EP,1GknYqyoJ7ZHn8ch5PJipt
1400,Lost My Mind___FINNEAS,2022-06-25 19:00,FINNEAS,Lost My Mind,13989,2022-06-25 19:00:00,0.663,0.276,7,-11.042,0,0.0711,0.769,8.32e-05,0.226,0.0706,134.674,audio_features,4hXVTZRCy3cXUkv2jGF2Ty,spotify:track:4hXVTZRCy3cXUkv2jGF2Ty,https://api.spotify.com/v1/tracks/4hXVTZRCy3cXUkv2jGF2Ty,https://api.spotify.com/v1/audio-analysis/4hXVTZRCy3cXUkv2jGF2Ty,169766,4,Blood Harmony,0qRnyZEgvqF96kGSZALooq
1401,Haunt You (feat. chloe moriondo)___X Lovers,2022-06-25 19:00,X Lovers,Haunt You (feat. chloe moriondo),3689,2022-06-25 19:00:00,0.582,0.527,3,-7.658,1,0.0372,0.547,0.0,0.498,0.446,100.926,audio_features,185cmBOExC1AHWe3xrbmQ8,spotify:track:185cmBOExC1AHWe3xrbmQ8,https://api.spotify.com/v1/tracks/185cmBOExC1AHWe3xrbmQ8,https://api.spotify.com/v1/audio-analysis/185cmBOExC1AHWe3xrbmQ8,167320,4,Mad World,1MqtK6ggc4XnWH7y7XvUjD
1402,Ashes___Stellar,2022-06-25 19:01,Stellar,Ashes,29848,2022-06-25 19:01:00,0.712,0.568,5,-7.864,0,0.0546,0.0947,0.0,0.169,0.46,130.019,audio_features,3Pj6u2KTgepyyidp5xfbHp,spotify:track:3Pj6u2KTgepyyidp5xfbHp,https://api.spotify.com/v1/tracks/3Pj6u2KTgepyyidp5xfbHp,https://api.spotify.com/v1/audio-analysis/3Pj6u2KTgepyyidp5xfbHp,166356,4,Ashes,41gMZm0ib3Je8hU0eFNUwS
1403,Genetics___Meghan Trainor,2022-06-25 19:01,Meghan Trainor,Genetics,27553,2022-06-25 19:01:00,0.743,0.81,8,-6.608,1,0.384,0.0298,5.89e-05,0.0816,0.481,121.954,audio_features,59F7idTDMJppMZgR6YFy4P,spotify:track:59F7idTDMJppMZgR6YFy4P,https://api.spotify.com/v1/tracks/59F7idTDMJppMZgR6YFy4P,https://api.spotify.com/v1/audio-analysis/59F7idTDMJppMZgR6YFy4P,177816,4,TREAT MYSELF,766Hr0WDvATeOSIo41JvNs
1404,Real Love___rei brown,2022-06-25 19:05,rei brown,Real Love,189940,2022-06-25 19:05:00,0.549,0.793,10,-4.313,0,0.104,0.0496,7.7e-05,0.0522,0.541,123.893,audio_features,4Juaa2ppIOYcSWbrVtcrNp,spotify:track:4Juaa2ppIOYcSWbrVtcrNp,https://api.spotify.com/v1/tracks/4Juaa2ppIOYcSWbrVtcrNp,https://api.spotify.com/v1/audio-analysis/4Juaa2ppIOYcSWbrVtcrNp,135266,4,Happy Machine,2iab1reuBluKDh3wspwu3e
1405,Sensitive Heart___Yoke Lore,2022-06-25 19:11,Yoke Lore,Sensitive Heart,186199,2022-06-25 19:11:00,0.637,0.604,0,-8.216,1,0.044,0.0595,0.00819,0.169,0.397,118.053,audio_features,2p9EppHNKUFNg6em9N0G3N,spotify:track:2p9EppHNKUFNg6em9N0G3N,https://api.spotify.com/v1/tracks/2p9EppHNKUFNg6em9N0G3N,https://api.spotify.com/v1/audio-analysis/2p9EppHNKUFNg6em9N0G3N,187314,4,Sensitive Heart,1Na2JrHx5UQvDiqjnH6MaX
1406,Jump - Live From The Studio___Astrid S,2022-06-25 19:13,Astrid S,Jump - Live From The Studio,89990,2022-06-25 19:13:00,0.582,0.202,1,-11.228,0,0.157,0.918,0.0,0.136,0.431,121.223,audio_features,0orqUsqNaLLGF4aXoU6F3d,spotify:track:0orqUsqNaLLGF4aXoU6F3d,https://api.spotify.com/v1/tracks/0orqUsqNaLLGF4aXoU6F3d,https://api.spotify.com/v1/audio-analysis/0orqUsqNaLLGF4aXoU6F3d,175556,5,Jump (Live From The Studio),3AKoMsGO1lldUy7vIYG6fi
1407,Pretty Thoughts___George Barney Roberts,2022-06-25 19:30,George Barney Roberts,Pretty Thoughts,239977,2022-06-25 19:30:00,0.699,0.416,0,-7.76,1,0.0556,0.838,0.0221,0.112,0.225,98.053,audio_features,64X0kecqUAsJOeclFyGnwY,spotify:track:64X0kecqUAsJOeclFyGnwY,https://api.spotify.com/v1/tracks/64X0kecqUAsJOeclFyGnwY,https://api.spotify.com/v1/audio-analysis/64X0kecqUAsJOeclFyGnwY,288980,4,Pretty Thoughts,1pD1uWpnuwT8zHAEtWOfDO
1408,Let Your Hair Down___MAGIC!,2022-06-25 19:35,MAGIC!,Let Your Hair Down,265621,2022-06-25 19:35:00,0.649,0.592,10,-6.924,1,0.0497,0.0934,0.000529,0.182,0.466,148.01,audio_features,0uQSHrFDVtbQyxNFCwm1EC,spotify:track:0uQSHrFDVtbQyxNFCwm1EC,https://api.spotify.com/v1/tracks/0uQSHrFDVtbQyxNFCwm1EC,https://api.spotify.com/v1/audio-analysis/0uQSHrFDVtbQyxNFCwm1EC,265693,4,Don't Kill the Magic,0RZ4Ct4vegYBmL9g88TBNi
1409,Old Fashioned___Bruno Major,2022-06-25 19:38,Bruno Major,Old Fashioned,199796,2022-06-25 19:38:00,0.74,0.242,2,-9.003,1,0.0472,0.736,0.00157,0.0972,0.331,131.982,audio_features,3iI7E4AxiTf0Pmb7oWSjR0,spotify:track:3iI7E4AxiTf0Pmb7oWSjR0,https://api.spotify.com/v1/tracks/3iI7E4AxiTf0Pmb7oWSjR0,https://api.spotify.com/v1/audio-analysis/3iI7E4AxiTf0Pmb7oWSjR0,199904,3,To Let A Good Thing Die,4NWvFq8Cst2Y5iHOouXtMz
1410,Dream Girl___Anna of the North,2022-06-25 19:38,Anna of the North,Dream Girl,4492,2022-06-25 19:38:00,0.671,0.494,0,-5.694,0,0.0434,0.743,3.44e-05,0.0876,0.547,79.051,audio_features,0ZrUS7VVKYmt5VUasiPdXI,spotify:track:0ZrUS7VVKYmt5VUasiPdXI,https://api.spotify.com/v1/tracks/0ZrUS7VVKYmt5VUasiPdXI,https://api.spotify.com/v1/audio-analysis/0ZrUS7VVKYmt5VUasiPdXI,151680,4,Dream Girl,48vP9Ig5qJIuVera9KV3lx
1411,Golden Hour___Attom,2022-06-25 19:41,Attom,Golden Hour,180630,2022-06-25 19:41:00,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,4yNk9iz9WVJikRFle3XEvn,spotify:track:4yNk9iz9WVJikRFle3XEvn,https://api.spotify.com/v1/tracks/4yNk9iz9WVJikRFle3XEvn,https://api.spotify.com/v1/audio-analysis/4yNk9iz9WVJikRFle3XEvn,209260,3,this is what falling in love feels like (554Hz),2uiQo0DIcriQKVm5ivXuDO
1412,Flower Tattoo___Mind Bath,2022-06-25 19:48,Mind Bath,Flower Tattoo,262453,2022-06-25 19:48:00,0.638,0.995,1,-6.42,0,0.0864,0.00467,1.22e-06,0.325,0.123,101.446,audio_features,2sMyv3IJ8HAcyOdoAX0w6N,spotify:track:2sMyv3IJ8HAcyOdoAX0w6N,https://api.spotify.com/v1/tracks/2sMyv3IJ8HAcyOdoAX0w6N,https://api.spotify.com/v1/audio-analysis/2sMyv3IJ8HAcyOdoAX0w6N,80467,4,punkrockacademyfightsong,3zuIUo3e8cfxEM7TgB7nhK
1413,Butterflies___Fiji Blue,2022-06-25 19:50,Fiji Blue,Butterflies,149980,2022-06-25 19:50:00,0.729,0.526,8,-7.241,1,0.0986,0.229,4.56e-05,0.309,0.786,110.02,audio_features,1e8OoeGOa2VbOqrBhYDliJ,spotify:track:1e8OoeGOa2VbOqrBhYDliJ,https://api.spotify.com/v1/tracks/1e8OoeGOa2VbOqrBhYDliJ,https://api.spotify.com/v1/audio-analysis/1e8OoeGOa2VbOqrBhYDliJ,176481,4,Butterflies,7m1b79R5MjeWFZbfu6hgIT
1414,"Carolina - ""Where The Crawdads Sing"" - Video Edition___Taylor Swift",2022-06-26 05:28,Taylor Swift,"Carolina - ""Where The Crawdads Sing"" - Video Edition",54000,2022-06-26 05:28:00,0.364,0.185,11,-13.045,0,0.0374,0.893,0.0,0.269,0.42,115.727,audio_features,12xIjI9A9UlB6zEc7kyZ06,spotify:track:12xIjI9A9UlB6zEc7kyZ06,https://api.spotify.com/v1/tracks/12xIjI9A9UlB6zEc7kyZ06,https://api.spotify.com/v1/audio-analysis/12xIjI9A9UlB6zEc7kyZ06,163944,4,Carolina (From The Motion Picture “Where The Crawdads Sing”),5Bwg2XxrjTlrNy6BC7KQZf
1415,Liar___Camila Cabello,2022-06-27 14:17,Camila Cabello,Liar,730,2022-06-27 14:17:00,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/audio-analysis/7LzouaWGFCy4tkXDOOnEyM,207039,4,Liar,3xgS4rfthlsvhW7J2WLiiR
1416,Train Wreck___James Arthur,2022-06-27 14:18,James Arthur,Train Wreck,17239,2022-06-27 14:18:00,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,audio_features,55Am8neGJkdj2ADaM3aw5H,spotify:track:55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/tracks/55Am8neGJkdj2ADaM3aw5H,https://api.spotify.com/v1/audio-analysis/55Am8neGJkdj2ADaM3aw5H,208827,4,Back from the Edge,7oiJYvEJHsmYtrgviAVIBD
1417,Daisy___Ashnikko,2022-06-27 14:46,Ashnikko,Daisy,2842,2022-06-27 14:46:00,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,audio_features,0AUvWawuP0ibk4SQ3sIZjk,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/tracks/0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,146523,4,Daisy,5tRhwDUyr3HypAaJysxUki
1418,Can't Help Falling in Love___Elvis Presley,2022-06-27 14:47,Elvis Presley,Can't Help Falling in Love,20621,2022-06-27 14:47:00,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,44AyOl4qVkzS48vBsbNXaC,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3,Blue Hawaii,7xe8VI48TxUpU1IIo0RfGi
1419,Hold On___Justin Bieber,2022-06-27 14:47,Justin Bieber,Hold On,597,2022-06-27 14:47:00,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,audio_features,1nahzW3kfMuwReTka28tH5,spotify:track:1nahzW3kfMuwReTka28tH5,https://api.spotify.com/v1/tracks/1nahzW3kfMuwReTka28tH5,https://api.spotify.com/v1/audio-analysis/1nahzW3kfMuwReTka28tH5,170813,4,Justice,5dGWwsZ9iB2Xc3UKR0gif2
1420,Could I Love You Any More (feat. Jason Mraz)___Reneé Dominique,2022-06-27 14:50,Reneé Dominique,Could I Love You Any More (feat. Jason Mraz),189500,2022-06-27 14:50:00,0.288,0.371,11,-8.001,1,0.0386,0.666,0.0,0.129,0.197,52.572,audio_features,6TbDpqKCksZNJjriFhPum8,spotify:track:6TbDpqKCksZNJjriFhPum8,https://api.spotify.com/v1/tracks/6TbDpqKCksZNJjriFhPum8,https://api.spotify.com/v1/audio-analysis/6TbDpqKCksZNJjriFhPum8,189500,4,Could I Love You Any More (feat. Jason Mraz),1LYpuMBu82KpTYr6fALY3G
1421,Night Changes___One Direction,2022-06-27 14:54,One Direction,Night Changes,226600,2022-06-27 14:54:00,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY
1422,Jealous___Labrinth,2022-06-27 14:59,Labrinth,Jealous,287693,2022-06-27 14:59:00,0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76,audio_features,4G92yYrUs0cvY7G41YRI0z,spotify:track:4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/tracks/4G92yYrUs0cvY7G41YRI0z,https://api.spotify.com/v1/audio-analysis/4G92yYrUs0cvY7G41YRI0z,287693,3,Jealous - EP,6bsCl6iS6dvC4xaiBlecPv
1423,It's You___Sezairi,2022-06-27 15:01,Sezairi,It's You,19740,2022-06-27 15:01:00,0.63,0.456,8,-8.285,1,0.0317,0.545,0.0,0.114,0.166,137.915,audio_features,7rdnB5DAyPbaj51TCQRcqW,spotify:track:7rdnB5DAyPbaj51TCQRcqW,https://api.spotify.com/v1/tracks/7rdnB5DAyPbaj51TCQRcqW,https://api.spotify.com/v1/audio-analysis/7rdnB5DAyPbaj51TCQRcqW,251440,3,It's You,5GulvBNneCO2QRjoWVzhWI
1424,All In My Head___Tori Kelly,2022-06-27 15:01,Tori Kelly,All In My Head,124816,2022-06-27 15:01:00,0.675,0.506,6,-7.69,1,0.0857,0.105,0.0,0.0586,0.322,129.884,audio_features,098tAg0yjz9ds5oys4MAPG,spotify:track:098tAg0yjz9ds5oys4MAPG,https://api.spotify.com/v1/tracks/098tAg0yjz9ds5oys4MAPG,https://api.spotify.com/v1/audio-analysis/098tAg0yjz9ds5oys4MAPG,210895,4,Handmade Songs By Tori Kelly,0cKsaZeZ7zxJWmP8haVHuf
